customer_id,first_name,last_name,city,signup_date,segment
1378,Name1378,Surname1378,Delhi,2024-02-05,SmallBusiness
1379,Name1379,Surname1379,Hyderabad,2023-06-20,SmallBusiness
1380,Name1380,Surname1380,Hyderabad,2022-06-11,Corporate
1381,Name1381,Surname1381,Pune,2023-11-01,Consumer
1382,Name1382,Surname1382,Pune,2023-08-17,SmallBusiness
1383,Name1383,Surname1383,Delhi,2022-06-08,Corporate
1384,Name1384,Surname1384,Hyderabad,2022-07-07,Consumer
1385,Name1385,Surname1385,Mumbai,2022-03-01,Consumer
1386,Name1386,Surname1386,Bangalore,2024-03-27,SmallBusiness
1387,Name1387,Surname1387,Delhi,2022-11-15,Consumer
1388,Name1388,Surname1388,Chennai,2024-05-27,SmallBusiness
1389,Name1389,Surname1389,Hyderabad,2022-07-30,Consumer
1390,Name1390,Surname1390,Delhi,2023-02-10,Corporate
1391,Name1391,Surname1391,Kolkata,2023-10-26,SmallBusiness
1392,Name1392,Surname1392,Kolkata,2022-04-19,SmallBusiness
1393,Name1393,Surname1393,Pune,2022-03-17,Consumer
1394,Name1394,Surname1394,Bangalore,2023-06-26,Consumer
1395,Name1395,Surname1395,Mumbai,2022-11-10,SmallBusiness
1396,Name1396,Surname1396,Bangalore,2022-04-27,Consumer
1397,Name1397,Surname1397,Bangalore,2024-05-17,Corporate
1398,Name1398,Surname1398,Bangalore,2023-12-05,Consumer
1399,Name1399,Surname1399,Bangalore,2022-01-19,Corporate
1400,Name1400,Surname1400,Chennai,2023-03-08,Corporate
1401,Name1401,Surname1401,Chennai,2023-11-16,Corporate
1402,Name1402,Surname1402,Pune,2024-01-10,Corporate
1403,Name1403,Surname1403,Delhi,2022-12-16,Corporate
1404,Name1404,Surname1404,Kolkata,2022-07-02,Consumer
1405,Name1405,Surname1405,Bangalore,2022-04-23,Corporate
1406,Name1406,Surname1406,Pune,2022-07-02,Consumer
1407,Name1407,Surname1407,Delhi,2023-04-26,Corporate
1408,Name1408,Surname1408,Kolkata,2022-05-26,SmallBusiness
1409,Name1409,Surname1409,Hyderabad,2024-04-10,Corporate
1410,Name1410,Surname1410,Mumbai,2023-09-20,SmallBusiness
1411,Name1411,Surname1411,Chennai,2022-04-23,Corporate
1412,Name1412,Surname1412,Hyderabad,2024-02-02,Corporate
1413,Name1413,Surname1413,Kolkata,2023-04-21,Corporate
1414,Name1414,Surname1414,Hyderabad,2024-02-02,SmallBusiness
1415,Name1415,Surname1415,Mumbai,2022-10-30,SmallBusiness
1416,Name1416,Surname1416,Pune,2024-04-04,Corporate
1417,Name1417,Surname1417,Kolkata,2022-04-28,Consumer
1418,Name1418,Surname1418,Hyderabad,2024-03-23,Corporate
1419,Name1419,Surname1419,Chennai,2022-06-10,SmallBusiness
1420,Name1420,Surname1420,Chennai,2023-02-05,Corporate
1421,Name1421,Surname1421,Delhi,2022-07-17,SmallBusiness
1422,Name1422,Surname1422,Hyderabad,2022-09-17,SmallBusiness
1423,Name1423,Surname1423,Bangalore,2023-10-22,SmallBusiness
1424,Name1424,Surname1424,Hyderabad,2024-01-22,Corporate
1425,Name1425,Surname1425,Pune,2022-02-16,SmallBusiness
1426,Name1426,Surname1426,Kolkata,2023-02-03,SmallBusiness
1427,Name1427,Surname1427,Kolkata,2023-12-11,Corporate
1428,Name1428,Surname1428,Pune,2023-07-13,SmallBusiness
1429,Name1429,Surname1429,Hyderabad,2022-03-19,Corporate
1430,Name1430,Surname1430,Pune,2022-05-04,SmallBusiness
1431,Name1431,Surname1431,Mumbai,2022-03-16,Consumer
1432,Name1432,Surname1432,Pune,2024-05-20,Consumer
1433,Name1433,Surname1433,Chennai,2022-05-17,SmallBusiness
1434,Name1434,Surname1434,Pune,2023-08-25,Consumer
1435,Name1435,Surname1435,Kolkata,2023-02-04,Corporate
1436,Name1436,Surname1436,Chennai,2024-04-16,Consumer
1437,Name1437,Surname1437,Kolkata,2023-05-20,SmallBusiness
1438,Name1438,Surname1438,Delhi,2023-05-15,SmallBusiness
1439,Name1439,Surname1439,Bangalore,2023-07-27,Corporate
1440,Name1440,Surname1440,Kolkata,2022-05-18,SmallBusiness
1441,Name1441,Surname1441,Chennai,2022-02-19,Corporate
1442,Name1442,Surname1442,Delhi,2024-02-10,Consumer
1443,Name1443,Surname1443,Kolkata,2023-09-11,Consumer
1444,Name1444,Surname1444,Mumbai,2023-09-17,Corporate
1445,Name1445,Surname1445,Pune,2024-05-11,Corporate
1446,Name1446,Surname1446,Bangalore,2022-09-11,SmallBusiness
1447,Name1447,Surname1447,Kolkata,2023-09-22,Consumer
1448,Name1448,Surname1448,Delhi,2023-12-11,Corporate
1449,Name1449,Surname1449,Mumbai,2024-04-28,Consumer
1450,Name1450,Surname1450,Hyderabad,2024-05-26,Corporate
1451,Name1451,Surname1451,Delhi,2023-07-17,Consumer
1452,Name1452,Surname1452,Pune,2024-01-27,SmallBusiness
1453,Name1453,Surname1453,Delhi,2023-03-02,Consumer
1454,Name1454,Surname1454,Mumbai,2023-07-01,Consumer
1455,Name1455,Surname1455,Delhi,2022-10-29,Consumer
1456,Name1456,Surname1456,Mumbai,2023-08-04,Consumer
1457,Name1457,Surname1457,Kolkata,2022-12-15,Consumer
1458,Name1458,Surname1458,Mumbai,2024-04-11,SmallBusiness
1459,Name1459,Surname1459,Mumbai,2022-02-18,Corporate
1460,Name1460,Surname1460,Bangalore,2022-03-15,Consumer
1461,Name1461,Surname1461,Mumbai,2023-12-05,SmallBusiness
1462,Name1462,Surname1462,Mumbai,2022-09-18,Consumer
1463,Name1463,Surname1463,Hyderabad,2022-12-22,Consumer
1464,Name1464,Surname1464,Kolkata,2023-08-05,Corporate
1465,Name1465,Surname1465,Pune,2023-08-25,Consumer
1466,Name1466,Surname1466,Bangalore,2022-09-17,SmallBusiness
1467,Name1467,Surname1467,Hyderabad,2023-09-30,SmallBusiness
1468,Name1468,Surname1468,Chennai,2024-01-13,Corporate
1469,Name1469,Surname1469,Kolkata,2022-10-22,Consumer
1470,Name1470,Surname1470,Kolkata,2023-10-03,SmallBusiness
1471,Name1471,Surname1471,Chennai,2024-03-02,Consumer
1472,Name1472,Surname1472,Pune,2022-11-09,Consumer
1473,Name1473,Surname1473,Mumbai,2023-09-04,Consumer
1474,Name1474,Surname1474,Hyderabad,2024-04-17,Corporate
1475,Name1475,Surname1475,Delhi,2024-03-19,Consumer
1476,Name1476,Surname1476,Bangalore,2022-07-01,SmallBusiness
1477,Name1477,Surname1477,Delhi,2023-11-17,Consumer
1478,Name1478,Surname1478,Chennai,2024-04-07,SmallBusiness
1479,Name1479,Surname1479,Kolkata,2022-12-30,Consumer
1480,Name1480,Surname1480,Pune,2022-07-07,SmallBusiness
1481,Name1481,Surname1481,Kolkata,2023-07-23,SmallBusiness
1482,Name1482,Surname1482,Bangalore,2023-06-27,Consumer
1483,Name1483,Surname1483,Kolkata,2023-08-19,Consumer
1484,Name1484,Surname1484,Kolkata,2023-10-26,SmallBusiness
1485,Name1485,Surname1485,Bangalore,2023-07-02,Corporate
1486,Name1486,Surname1486,Hyderabad,2023-12-26,Consumer
1487,Name1487,Surname1487,Hyderabad,2023-02-12,Corporate
1488,Name1488,Surname1488,Bangalore,2024-05-25,Consumer
1489,Name1489,Surname1489,Pune,2023-09-10,Consumer
1490,Name1490,Surname1490,Chennai,2023-02-18,Consumer
1491,Name1491,Surname1491,Kolkata,2022-12-08,Consumer
1492,Name1492,Surname1492,Pune,2022-08-08,Corporate
1493,Name1493,Surname1493,Kolkata,2022-06-12,Consumer
1494,Name1494,Surname1494,Chennai,2022-08-08,SmallBusiness
1495,Name1495,Surname1495,Hyderabad,2022-09-27,SmallBusiness
1496,Name1496,Surname1496,Pune,2023-09-24,Corporate
1497,Name1497,Surname1497,Mumbai,2024-04-27,Consumer
1498,Name1498,Surname1498,Mumbai,2023-02-04,SmallBusiness
1499,Name1499,Surname1499,Mumbai,2022-07-01,Corporate
1500,Name1500,Surname1500,Hyderabad,2023-09-10,Consumer
1501,Name1501,Surname1501,Hyderabad,2023-12-30,SmallBusiness
1502,Name1502,Surname1502,Chennai,2022-07-24,SmallBusiness
1503,Name1503,Surname1503,Kolkata,2023-08-05,Corporate
1504,Name1504,Surname1504,Chennai,2023-07-10,Consumer
1505,Name1505,Surname1505,Chennai,2024-04-20,Consumer
1506,Name1506,Surname1506,Hyderabad,2024-03-23,SmallBusiness
1507,Name1507,Surname1507,Mumbai,2022-08-16,SmallBusiness
1508,Name1508,Surname1508,Delhi,2023-11-27,SmallBusiness
1509,Name1509,Surname1509,Kolkata,2023-09-11,Consumer
1510,Name1510,Surname1510,Hyderabad,2023-08-19,Corporate
1511,Name1511,Surname1511,Mumbai,2024-04-29,Corporate
1512,Name1512,Surname1512,Pune,2022-09-07,Consumer
1513,Name1513,Surname1513,Delhi,2024-05-24,Corporate
1514,Name1514,Surname1514,Delhi,2023-03-17,SmallBusiness
1515,Name1515,Surname1515,Hyderabad,2023-06-17,Corporate
1516,Name1516,Surname1516,Bangalore,2022-07-15,Corporate
1517,Name1517,Surname1517,Kolkata,2023-11-21,Corporate
1518,Name1518,Surname1518,Delhi,2023-06-03,SmallBusiness
1519,Name1519,Surname1519,Hyderabad,2022-03-11,Consumer
1520,Name1520,Surname1520,Hyderabad,2023-10-01,SmallBusiness
1521,Name1521,Surname1521,Mumbai,2023-02-03,Consumer
1522,Name1522,Surname1522,Pune,2023-11-03,Consumer
1523,Name1523,Surname1523,Bangalore,2024-01-30,Consumer
1524,Name1524,Surname1524,Kolkata,2022-07-22,Corporate
1525,Name1525,Surname1525,Chennai,2022-05-28,Corporate
1526,Name1526,Surname1526,Pune,2023-04-17,Consumer
1527,Name1527,Surname1527,Pune,2023-10-17,Consumer
1528,Name1528,Surname1528,Mumbai,2022-07-18,Corporate
1529,Name1529,Surname1529,Delhi,2023-03-02,SmallBusiness
1530,Name1530,Surname1530,Delhi,2023-10-28,Consumer
1531,Name1531,Surname1531,Mumbai,2023-05-07,SmallBusiness
1532,Name1532,Surname1532,Hyderabad,2024-06-06,Corporate
1533,Name1533,Surname1533,Delhi,2024-06-14,Consumer
1534,Name1534,Surname1534,Bangalore,2022-05-22,SmallBusiness
1535,Name1535,Surname1535,Kolkata,2022-11-09,SmallBusiness
1536,Name1536,Surname1536,Pune,2022-06-14,SmallBusiness
1537,Name1537,Surname1537,Pune,2022-11-10,Corporate
1538,Name1538,Surname1538,Bangalore,2022-01-21,Corporate
1539,Name1539,Surname1539,Delhi,2022-03-23,SmallBusiness
1540,Name1540,Surname1540,Pune,2023-08-04,SmallBusiness
1541,Name1541,Surname1541,Chennai,2022-05-11,Corporate
1542,Name1542,Surname1542,Kolkata,2023-08-22,SmallBusiness
1543,Name1543,Surname1543,Kolkata,2023-12-31,SmallBusiness
1544,Name1544,Surname1544,Pune,2022-11-01,Corporate
1545,Name1545,Surname1545,Mumbai,2023-01-06,SmallBusiness
1546,Name1546,Surname1546,Pune,2024-05-06,SmallBusiness
1547,Name1547,Surname1547,Mumbai,2024-05-02,SmallBusiness
1548,Name1548,Surname1548,Pune,2023-01-19,Corporate
1549,Name1549,Surname1549,Chennai,2023-03-21,SmallBusiness
1550,Name1550,Surname1550,Hyderabad,2023-03-01,Corporate
1551,Name1551,Surname1551,Kolkata,2022-06-10,Corporate
1552,Name1552,Surname1552,Pune,2022-06-27,Consumer
1553,Name1553,Surname1553,Chennai,2023-09-21,Consumer
1554,Name1554,Surname1554,Mumbai,2023-12-09,SmallBusiness
1555,Name1555,Surname1555,Mumbai,2024-06-13,Corporate
1556,Name1556,Surname1556,Kolkata,2023-05-05,Consumer
1557,Name1557,Surname1557,Bangalore,2022-11-23,SmallBusiness
1558,Name1558,Surname1558,Pune,2023-08-21,Consumer
1559,Name1559,Surname1559,Delhi,2022-10-16,Consumer
1560,Name1560,Surname1560,Mumbai,2023-08-16,Corporate
1561,Name1561,Surname1561,Hyderabad,2023-10-26,Corporate
1562,Name1562,Surname1562,Hyderabad,2023-07-27,Consumer
1563,Name1563,Surname1563,Mumbai,2023-07-27,Consumer
1564,Name1564,Surname1564,Bangalore,2022-12-20,Corporate
1565,Name1565,Surname1565,Bangalore,2022-01-28,SmallBusiness
1566,Name1566,Surname1566,Chennai,2022-02-12,Corporate
1567,Name1567,Surname1567,Hyderabad,2023-11-12,Consumer
1568,Name1568,Surname1568,Chennai,2023-02-27,SmallBusiness
1569,Name1569,Surname1569,Hyderabad,2023-08-21,Consumer
1570,Name1570,Surname1570,Pune,2022-06-26,SmallBusiness
1571,Name1571,Surname1571,Pune,2023-06-13,Consumer
1572,Name1572,Surname1572,Delhi,2023-09-02,SmallBusiness
1573,Name1573,Surname1573,Pune,2023-05-09,SmallBusiness
1574,Name1574,Surname1574,Delhi,2022-07-17,Consumer
1575,Name1575,Surname1575,Pune,2023-09-02,SmallBusiness
1576,Name1576,Surname1576,Kolkata,2023-07-31,Corporate
1577,Name1577,Surname1577,Pune,2024-04-21,Consumer
1578,Name1578,Surname1578,Chennai,2024-05-02,Corporate
1579,Name1579,Surname1579,Mumbai,2023-06-01,Consumer
1580,Name1580,Surname1580,Chennai,2023-05-29,SmallBusiness
1581,Name1581,Surname1581,Mumbai,2022-01-22,SmallBusiness
1582,Name1582,Surname1582,Bangalore,2022-04-22,SmallBusiness
1583,Name1583,Surname1583,Chennai,2022-02-26,Consumer
1584,Name1584,Surname1584,Bangalore,2022-03-07,Corporate
1585,Name1585,Surname1585,Delhi,2024-04-21,Corporate
1586,Name1586,Surname1586,Delhi,2022-04-08,Consumer
1587,Name1587,Surname1587,Kolkata,2022-05-24,Consumer
1588,Name1588,Surname1588,Pune,2024-05-29,Corporate
1589,Name1589,Surname1589,Chennai,2023-03-11,Corporate
1590,Name1590,Surname1590,Bangalore,2023-09-29,Corporate
1591,Name1591,Surname1591,Mumbai,2023-11-10,Corporate
1592,Name1592,Surname1592,Delhi,2022-03-27,Consumer
1593,Name1593,Surname1593,Pune,2023-08-11,Consumer
1594,Name1594,Surname1594,Delhi,2022-12-10,SmallBusiness
1595,Name1595,Surname1595,Mumbai,2022-10-21,Corporate
1596,Name1596,Surname1596,Pune,2023-07-25,SmallBusiness
1597,Name1597,Surname1597,Pune,2023-10-12,Consumer
1598,Name1598,Surname1598,Bangalore,2023-09-03,Consumer
1599,Name1599,Surname1599,Bangalore,2023-12-05,SmallBusiness
1600,Name1600,Surname1600,Chennai,2022-08-31,Corporate
1601,Name1601,Surname1601,Chennai,2024-04-10,Corporate
1602,Name1602,Surname1602,Hyderabad,2023-07-15,Corporate
1603,Name1603,Surname1603,Hyderabad,2022-02-01,Corporate
1604,Name1604,Surname1604,Kolkata,2023-01-26,SmallBusiness
1605,Name1605,Surname1605,Delhi,2022-10-04,SmallBusiness
1606,Name1606,Surname1606,Chennai,2023-06-16,Consumer
1607,Name1607,Surname1607,Bangalore,2022-06-03,Corporate
1608,Name1608,Surname1608,Mumbai,2023-01-18,Corporate
1609,Name1609,Surname1609,Bangalore,2022-03-09,Corporate
1610,Name1610,Surname1610,Delhi,2024-05-27,SmallBusiness
1611,Name1611,Surname1611,Hyderabad,2024-06-02,Corporate
1612,Name1612,Surname1612,Bangalore,2022-08-02,SmallBusiness
1613,Name1613,Surname1613,Kolkata,2023-10-17,Corporate
1614,Name1614,Surname1614,Delhi,2023-01-11,Corporate
1615,Name1615,Surname1615,Hyderabad,2024-01-14,Consumer
1616,Name1616,Surname1616,Mumbai,2022-08-01,Corporate
1617,Name1617,Surname1617,Hyderabad,2022-03-20,Corporate
1618,Name1618,Surname1618,Pune,2023-12-27,Consumer
1619,Name1619,Surname1619,Kolkata,2023-09-20,SmallBusiness
1620,Name1620,Surname1620,Delhi,2023-08-27,SmallBusiness
1621,Name1621,Surname1621,Mumbai,2024-02-21,Corporate
1622,Name1622,Surname1622,Kolkata,2023-01-16,SmallBusiness
1623,Name1623,Surname1623,Hyderabad,2023-11-11,Corporate
1624,Name1624,Surname1624,Kolkata,2022-02-27,Consumer
1625,Name1625,Surname1625,Delhi,2024-03-06,Consumer
1626,Name1626,Surname1626,Chennai,2022-01-26,Corporate
1627,Name1627,Surname1627,Kolkata,2024-05-30,Consumer
1628,Name1628,Surname1628,Pune,2023-03-23,Consumer
1629,Name1629,Surname1629,Kolkata,2022-03-07,Corporate
1630,Name1630,Surname1630,Hyderabad,2024-01-30,Corporate
1631,Name1631,Surname1631,Hyderabad,2022-09-11,Consumer
1632,Name1632,Surname1632,Mumbai,2024-06-17,SmallBusiness
1633,Name1633,Surname1633,Hyderabad,2022-02-13,SmallBusiness
1634,Name1634,Surname1634,Bangalore,2022-04-07,Corporate
1635,Name1635,Surname1635,Delhi,2023-07-08,Corporate
1636,Name1636,Surname1636,Delhi,2022-08-15,SmallBusiness
1637,Name1637,Surname1637,Chennai,2024-02-13,Consumer
1638,Name1638,Surname1638,Chennai,2023-11-10,SmallBusiness
1639,Name1639,Surname1639,Delhi,2023-03-12,SmallBusiness
1640,Name1640,Surname1640,Pune,2024-03-01,SmallBusiness
1641,Name1641,Surname1641,Chennai,2023-08-24,SmallBusiness
1642,Name1642,Surname1642,Mumbai,2023-01-14,Corporate
1643,Name1643,Surname1643,Hyderabad,2022-06-27,Corporate
1644,Name1644,Surname1644,Delhi,2023-03-03,Consumer
1645,Name1645,Surname1645,Chennai,2023-12-10,Consumer
1646,Name1646,Surname1646,Delhi,2022-11-03,Consumer
1647,Name1647,Surname1647,Bangalore,2024-02-18,Consumer
1648,Name1648,Surname1648,Kolkata,2023-05-19,SmallBusiness
1649,Name1649,Surname1649,Hyderabad,2022-09-25,Corporate
1650,Name1650,Surname1650,Delhi,2023-08-09,Corporate
1651,Name1651,Surname1651,Kolkata,2022-01-08,Consumer
1652,Name1652,Surname1652,Chennai,2023-05-23,Consumer
1653,Name1653,Surname1653,Kolkata,2023-04-21,SmallBusiness
1654,Name1654,Surname1654,Hyderabad,2022-10-24,SmallBusiness
1655,Name1655,Surname1655,Delhi,2022-06-13,Consumer
1656,Name1656,Surname1656,Bangalore,2023-04-30,Corporate
1657,Name1657,Surname1657,Pune,2023-08-20,Corporate
1658,Name1658,Surname1658,Chennai,2022-03-13,Corporate
1659,Name1659,Surname1659,Delhi,2023-07-21,Consumer
1660,Name1660,Surname1660,Hyderabad,2023-07-13,Corporate
1661,Name1661,Surname1661,Chennai,2022-08-26,SmallBusiness
1662,Name1662,Surname1662,Mumbai,2022-04-14,SmallBusiness
1663,Name1663,Surname1663,Kolkata,2022-07-29,Consumer
1664,Name1664,Surname1664,Pune,2023-07-08,SmallBusiness
1665,Name1665,Surname1665,Hyderabad,2024-04-07,Consumer
1666,Name1666,Surname1666,Mumbai,2023-04-13,Corporate
1667,Name1667,Surname1667,Delhi,2023-03-30,Corporate
1668,Name1668,Surname1668,Bangalore,2022-09-25,Corporate
1669,Name1669,Surname1669,Chennai,2023-01-21,SmallBusiness
1670,Name1670,Surname1670,Kolkata,2024-02-14,Consumer
1671,Name1671,Surname1671,Chennai,2024-04-27,Corporate
1672,Name1672,Surname1672,Pune,2023-01-22,Consumer
1673,Name1673,Surname1673,Delhi,2024-05-26,Corporate
1674,Name1674,Surname1674,Chennai,2022-09-16,SmallBusiness
1675,Name1675,Surname1675,Kolkata,2022-10-10,SmallBusiness
1676,Name1676,Surname1676,Delhi,2023-09-18,Consumer
1677,Name1677,Surname1677,Chennai,2024-05-24,SmallBusiness
1678,Name1678,Surname1678,Bangalore,2022-02-09,SmallBusiness
1679,Name1679,Surname1679,Hyderabad,2023-05-01,Consumer
1680,Name1680,Surname1680,Delhi,2022-08-08,Corporate
1681,Name1681,Surname1681,Hyderabad,2022-05-09,SmallBusiness
1682,Name1682,Surname1682,Delhi,2023-06-04,Consumer
1683,Name1683,Surname1683,Bangalore,2023-09-05,SmallBusiness
1684,Name1684,Surname1684,Hyderabad,2024-06-10,SmallBusiness
1685,Name1685,Surname1685,Mumbai,2023-11-19,SmallBusiness
1686,Name1686,Surname1686,Kolkata,2023-09-11,SmallBusiness
1687,Name1687,Surname1687,Mumbai,2023-09-05,Consumer
1688,Name1688,Surname1688,Chennai,2022-09-17,Consumer
1689,Name1689,Surname1689,Bangalore,2023-01-01,Consumer
1690,Name1690,Surname1690,Mumbai,2024-01-28,SmallBusiness
1691,Name1691,Surname1691,Delhi,2024-02-26,SmallBusiness
1692,Name1692,Surname1692,Chennai,2023-06-28,SmallBusiness
1693,Name1693,Surname1693,Chennai,2023-10-11,Consumer
1694,Name1694,Surname1694,Mumbai,2023-06-08,SmallBusiness
1695,Name1695,Surname1695,Mumbai,2024-03-24,Corporate
1696,Name1696,Surname1696,Bangalore,2024-06-05,SmallBusiness
1697,Name1697,Surname1697,Kolkata,2022-01-16,Corporate
1698,Name1698,Surname1698,Mumbai,2022-05-09,SmallBusiness
1699,Name1699,Surname1699,Pune,2023-07-29,Consumer
1700,Name1700,Surname1700,Mumbai,2022-04-19,SmallBusiness
1701,Name1701,Surname1701,Hyderabad,2024-06-05,Corporate
1702,Name1702,Surname1702,Delhi,2023-06-17,Corporate
1703,Name1703,Surname1703,Pune,2023-11-01,SmallBusiness
1704,Name1704,Surname1704,Pune,2022-09-26,Corporate
1705,Name1705,Surname1705,Hyderabad,2022-06-11,Corporate
1706,Name1706,Surname1706,Hyderabad,2022-09-17,Consumer
1707,Name1707,Surname1707,Chennai,2022-04-12,SmallBusiness
1708,Name1708,Surname1708,Kolkata,2023-05-21,SmallBusiness
1709,Name1709,Surname1709,Delhi,2024-01-05,SmallBusiness
1710,Name1710,Surname1710,Bangalore,2023-07-25,Corporate
1711,Name1711,Surname1711,Pune,2022-09-04,SmallBusiness
1712,Name1712,Surname1712,Bangalore,2023-10-02,SmallBusiness
1713,Name1713,Surname1713,Mumbai,2024-03-05,Consumer
1714,Name1714,Surname1714,Mumbai,2024-04-16,Consumer
1715,Name1715,Surname1715,Bangalore,2023-06-21,Consumer
1716,Name1716,Surname1716,Mumbai,2022-05-11,Corporate
1717,Name1717,Surname1717,Kolkata,2022-12-19,SmallBusiness
1718,Name1718,Surname1718,Hyderabad,2022-07-15,Consumer
1719,Name1719,Surname1719,Mumbai,2024-03-03,Consumer
1720,Name1720,Surname1720,Chennai,2023-10-28,Consumer
1721,Name1721,Surname1721,Mumbai,2023-01-17,SmallBusiness
1722,Name1722,Surname1722,Delhi,2023-10-07,SmallBusiness
1723,Name1723,Surname1723,Kolkata,2022-08-15,SmallBusiness
1724,Name1724,Surname1724,Delhi,2023-12-02,Corporate
1725,Name1725,Surname1725,Delhi,2023-04-21,Corporate
1726,Name1726,Surname1726,Chennai,2023-04-22,Consumer
1727,Name1727,Surname1727,Kolkata,2022-09-22,SmallBusiness
1728,Name1728,Surname1728,Kolkata,2023-01-07,Consumer
1729,Name1729,Surname1729,Kolkata,2023-05-01,SmallBusiness
1730,Name1730,Surname1730,Kolkata,2023-03-10,SmallBusiness
1731,Name1731,Surname1731,Kolkata,2023-10-08,SmallBusiness
1732,Name1732,Surname1732,Chennai,2022-07-30,Corporate
1733,Name1733,Surname1733,Mumbai,2023-07-26,Corporate
1734,Name1734,Surname1734,Delhi,2023-01-12,SmallBusiness
1735,Name1735,Surname1735,Kolkata,2023-01-30,Consumer
1736,Name1736,Surname1736,Pune,2023-03-26,SmallBusiness
1737,Name1737,Surname1737,Mumbai,2022-12-30,SmallBusiness
1738,Name1738,Surname1738,Mumbai,2024-05-25,Consumer
1739,Name1739,Surname1739,Delhi,2023-04-02,SmallBusiness
1740,Name1740,Surname1740,Chennai,2023-12-26,Consumer
1741,Name1741,Surname1741,Bangalore,2023-12-29,Corporate
1742,Name1742,Surname1742,Bangalore,2022-08-14,Corporate
1743,Name1743,Surname1743,Mumbai,2022-05-11,Consumer
1744,Name1744,Surname1744,Hyderabad,2023-08-11,Corporate
1745,Name1745,Surname1745,Hyderabad,2023-04-21,Corporate
1746,Name1746,Surname1746,Delhi,2024-03-08,Consumer
1747,Name1747,Surname1747,Bangalore,2022-10-04,Corporate
1748,Name1748,Surname1748,Mumbai,2022-06-05,SmallBusiness
1749,Name1749,Surname1749,Chennai,2024-01-30,SmallBusiness
1750,Name1750,Surname1750,Bangalore,2022-08-06,Consumer
1751,Name1751,Surname1751,Mumbai,2022-07-09,Corporate
1752,Name1752,Surname1752,Mumbai,2023-02-21,SmallBusiness
1753,Name1753,Surname1753,Kolkata,2023-11-06,SmallBusiness
1754,Name1754,Surname1754,Chennai,2023-11-23,Corporate
1755,Name1755,Surname1755,Kolkata,2023-06-30,Corporate
1756,Name1756,Surname1756,Delhi,2022-02-10,SmallBusiness
1757,Name1757,Surname1757,Kolkata,2022-11-03,SmallBusiness
1758,Name1758,Surname1758,Pune,2022-12-04,Consumer
1759,Name1759,Surname1759,Kolkata,2022-11-10,Consumer
1760,Name1760,Surname1760,Pune,2022-03-16,SmallBusiness
1761,Name1761,Surname1761,Bangalore,2022-10-06,Consumer
1762,Name1762,Surname1762,Hyderabad,2022-06-25,SmallBusiness
1763,Name1763,Surname1763,Mumbai,2024-06-14,SmallBusiness
1764,Name1764,Surname1764,Pune,2023-10-24,Consumer
1765,Name1765,Surname1765,Chennai,2022-09-30,Consumer
1766,Name1766,Surname1766,Kolkata,2024-04-16,Corporate
1767,Name1767,Surname1767,Pune,2023-09-12,Corporate
1768,Name1768,Surname1768,Chennai,2023-10-13,Corporate
1769,Name1769,Surname1769,Hyderabad,2024-05-11,SmallBusiness
1770,Name1770,Surname1770,Hyderabad,2024-02-22,Consumer
1771,Name1771,Surname1771,Kolkata,2024-05-08,SmallBusiness
1772,Name1772,Surname1772,Delhi,2022-10-16,Consumer
1773,Name1773,Surname1773,Kolkata,2023-12-25,SmallBusiness
1774,Name1774,Surname1774,Bangalore,2024-06-11,Corporate
1775,Name1775,Surname1775,Pune,2022-09-29,Corporate
1776,Name1776,Surname1776,Mumbai,2022-03-07,Corporate
1777,Name1777,Surname1777,Delhi,2023-04-28,SmallBusiness
1778,Name1778,Surname1778,Kolkata,2022-09-05,Consumer
1779,Name1779,Surname1779,Chennai,2022-06-05,Consumer
1780,Name1780,Surname1780,Delhi,2022-02-16,Corporate
1781,Name1781,Surname1781,Pune,2023-03-30,Corporate
1782,Name1782,Surname1782,Delhi,2022-07-20,Corporate
1783,Name1783,Surname1783,Pune,2023-10-22,Corporate
1784,Name1784,Surname1784,Kolkata,2022-05-04,Consumer
1785,Name1785,Surname1785,Pune,2022-01-01,SmallBusiness
1786,Name1786,Surname1786,Delhi,2024-01-29,SmallBusiness
1787,Name1787,Surname1787,Chennai,2024-05-04,SmallBusiness
1788,Name1788,Surname1788,Hyderabad,2023-10-02,SmallBusiness
1789,Name1789,Surname1789,Delhi,2022-07-10,Corporate
1790,Name1790,Surname1790,Pune,2023-08-02,Corporate
1791,Name1791,Surname1791,Hyderabad,2023-05-31,Corporate
1792,Name1792,Surname1792,Pune,2023-03-18,SmallBusiness
1793,Name1793,Surname1793,Chennai,2024-03-25,Corporate
1794,Name1794,Surname1794,Pune,2024-03-16,Corporate
1795,Name1795,Surname1795,Kolkata,2022-05-23,Consumer
1796,Name1796,Surname1796,Mumbai,2022-07-10,Consumer
1797,Name1797,Surname1797,Delhi,2023-06-17,Corporate
1798,Name1798,Surname1798,Mumbai,2022-08-15,Consumer
1799,Name1799,Surname1799,Pune,2022-11-09,Consumer
1800,Name1800,Surname1800,Chennai,2023-09-21,Corporate
1801,Name1801,Surname1801,Delhi,2022-10-29,Corporate
1802,Name1802,Surname1802,Pune,2023-10-16,Corporate
1803,Name1803,Surname1803,Hyderabad,2023-04-05,Corporate
1804,Name1804,Surname1804,Bangalore,2023-02-05,SmallBusiness
1805,Name1805,Surname1805,Pune,2023-07-05,SmallBusiness
